epoch,epoch_loss,epoch_acc,timestamp
75,7.735142304454712e-08,1.0,2025-02-23 12:44:32
76,6.034853328173995e-08,1.0,2025-02-23 12:49:33
77,4.529089991933688e-08,1.0,2025-02-23 12:55:11
78,3.969635642420144e-08,1.0,2025-02-23 13:00:24
79,3.42980044365504e-08,1.0,2025-02-23 13:05:34
80,3.220280220261884e-08,1.0,2025-02-23 13:10:02
81,2.928099007704077e-08,1.0,2025-02-23 13:14:15
82,2.6986301193687723e-08,1.0,2025-02-23 13:18:27
83,2.4910942642009104e-08,1.0,2025-02-23 13:22:38
84,2.362362216956626e-08,1.0,2025-02-23 13:26:50
85,2.2535797228329102e-08,1.0,2025-02-23 13:31:04
86,2.1593454135881984e-08,1.0,2025-02-23 13:35:16
87,2.037997859360985e-08,1.0,2025-02-23 13:39:28
88,1.9576507526153364e-08,1.0,2025-02-23 13:43:40
89,1.8719029881708593e-08,1.0,2025-02-23 13:47:52
